"Time","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101"
1627020590000,100,58,48,46,0,42,64,0,0,0,0,68
1627020595000,89,0,57,44,46,63,57,0,0,0,0,11
1627020600000,88,39,47,45,4,64,41,0,0,0,0,0
1627020605000,86,43,42,52,42,73,0,0,16,0,18,0
1627020610000,93,31,50,79,50,71,50,0,0,0,0,0
1627020615000,99,31,67,68,52,83,54,0,0,0,0,0
1627020620000,88,31,47,55,18,47,48,0,0,0,0,0
1627020625000,27,47,46,1,69,87,47,0,0,0,0,0
1627020630000,84,47,14,0,45,0,19,3,0,0,0,0
1627020635000,88,33,0,0,0,0,0,0,2,0,4,0
1627020640000,100,31,0,0,33,0,13,0,0,42,0,0
1627020645000,96,31,65,0,41,0,70,0,0,0,0,0
1627020650000,0,83,46,0,44,0,21,3,0,0,0,0
1627020655000,0,51,18,23,52,34,1,45,0,60,0,4
1627020660000,0,31,41,82,55,75,43,85,0,73,0,72
1627020665000,0,27,62,49,42,65,58,21,0,31,0,55
1627020670000,0,41,57,76,41,67,62,82,0,73,0,37
1627020675000,0,32,56,93,89,87,36,81,0,33,5,44
1627020680000,0,31,0,47,56,75,0,71,0,21,84,57
1627020685000,0,37,28,64,2,70,27,58,2,36,85,0
1627020690000,0,31,63,69,18,43,40,84,98,0,87,48
1627020695000,0,31,40,91,74,60,34,71,82,0,80,19
1627020700000,0,34,26,78,72,80,33,95,85,0,87,64
1627020705000,0,50,51,26,21,27,53,91,80,18,98,41
1627020710000,0,31,51,76,63,91,39,91,82,9,61,0
1627020715000,0,31,0,91,0,90,0,70,84,60,87,0
1627020720000,15,36,0,1,0,0,0,0,87,36,80,53
1627020725000,0,39,0,60,0,85,0,85,99,18,100,66
1627020730000,0,31,0,88,0,86,0,88,88,69,99,50
1627020735000,0,50,0,77,0,86,0,80,99,0,96,1
1627020740000,0,31,0,90,0,88,0,84,91,56,99,0
1627020745000,0,31,0,58,0,58,0,73,93,65,83,44
1627020750000,86,40,8,75,12,82,6,84,99,2,90,43
1627020755000,75,45,19,67,54,59,56,66,98,0,88,50
1627020760000,36,31,61,80,28,88,21,80,100,59,99,11
1627020765000,0,31,64,71,63,80,60,54,100,64,99,0
1627020770000,0,0,0,80,0,90,0,80,0,56,99,93
1627020775000,0,0,0,66,0,79,0,60,0,58,83,0
1627020780000,0,0,0,75,0,87,0,72,0,43,99,0
1627020785000,0,0,0,64,0,88,0,77,0,47,98,76
1627020790000,0,2,0,85,0,54,31,67,0,0,89,0
1627020795000,0,0,0,77,0,91,48,93,0,25,95,54
1627020800000,2,0,3,3,2,0,31,0,12,6,99,41
1627020805000,0,0,0,4,0,33,31,0,0,58,98,65
1627020810000,0,0,0,55,0,54,31,81,0,6,99,39
1627020815000,0,99,0,70,0,76,0,85,0,63,99,0
1627020820000,0,99,0,95,0,84,40,87,0,54,100,22
1627020825000,0,86,0,93,0,94,33,90,0,64,89,0
1627020830000,0,89,0,84,0,90,44,78,73,73,87,0
1627020835000,0,100,0,62,0,63,31,77,0,30,91,0
1627020840000,57,77,85,85,48,68,50,92,25,83,89,54
1627020845000,12,96,66,54,0,64,37,72,0,33,99,11
1627020850000,58,83,0,72,77,88,31,87,0,66,0,55
1627020855000,33,99,57,86,76,82,45,48,64,56,100,0
1627020860000,74,82,24,86,48,89,45,91,0,80,88,0
1627020865000,0,90,0,69,0,71,33,77,0,78,82,0
1627020870000,79,97,77,94,78,87,30,92,28,0,100,10
1627020875000,92,89,51,81,0,81,58,90,8,0,87,0
1627020880000,63,94,0,88,64,88,31,87,0,66,100,25
1627020885000,0,100,0,84,0,84,46,79,0,47,99,72
1627020890000,52,99,40,8,52,10,50,0,12,63,99,0
1627020895000,0,98,0,93,1,91,31,80,38,51,100,8
1627020900000,74,90,96,63,41,61,15,73,68,3,90,75
1627020905000,57,93,0,63,1,57,37,66,52,64,99,10
1627020910000,49,99,56,94,70,91,34,86,1,59,96,0
1627020915000,52,98,41,95,41,85,31,90,4,23,99,1
1627020920000,97,100,4,85,77,85,31,94,68,61,85,46
1627020925000,40,99,63,55,0,0,33,0,0,64,88,0
1627020930000,33,96,0,0,4,0,31,0,0,64,99,21
1627020935000,71,38,0,0,63,0,37,0,0,31,20,19
1627020940000,0,0,49,0,65,0,0,0,0,1,0,0
1627020945000,0,0,31,0,74,0,0,0,0,79,0,14
1627020950000,0,0,14,0,33,0,0,0,0,64,0,0
1627020955000,0,0,75,0,46,0,0,0,0,76,0,45
1627020960000,0,0,20,0,15,0,0,0,0,15,0,85
1627020965000,0,0,32,0,46,0,0,0,0,69,0,19
1627020970000,0,0,17,0,63,0,0,29,0,69,0,52
1627020975000,2,0,23,0,64,0,0,31,0,33,0,69
1627020980000,0,0,40,0,63,0,0,36,0,26,0,72
1627020985000,99,0,12,0,14,0,1,49,0,43,0,0
1627020990000,84,0,52,0,72,0,78,33,0,0,0,0
1627020995000,99,0,64,0,0,0,98,85,0,0,14,0
1627021000000,99,0,4,0,28,0,98,48,0,0,0,0
1627021005000,82,0,34,0,1,0,99,47,0,0,0,0
1627021010000,83,0,64,0,1,0,99,44,0,0,0,0
1627021015000,90,0,48,0,48,48,85,30,0,0,0,0
1627021020000,89,0,74,0,30,30,81,31,0,0,0,0
1627021025000,100,0,63,0,0,53,82,45,0,0,0,0
1627021030000,86,0,53,0,71,52,89,30,51,50,63,3
1627021035000,0,0,12,0,55,66,100,30,37,3,0,0
1627021040000,34,0,13,0,27,32,87,31,21,62,46,71
1627021045000,90,0,60,0,53,36,95,45,34,47,63,19
1627021050000,88,0,2,0,2,11,99,31,28,5,54,1
1627021055000,100,0,11,0,29,58,100,100,35,85,64,0
1627021060000,89,0,0,0,0,48,99,0,88,46,32,39
1627021065000,83,0,0,0,0,0,98,0,30,59,43,44
